images,pilltype_id,label_code_id,prod_code_id,is_ref,is_front,is_new,image_path,label
2120.jpg,00777-3105-02_061C8364,777,3105,False,True,False,fcn_mix_weight/dc_224/2120.jpg,00777-3105-02_061C8364
2123.jpg,00093-7370-01_F026F807,93,7370,False,True,False,fcn_mix_weight/dc_224/2123.jpg,00093-7370-01_F026F807
2126.jpg,00378-1800-01_6823B45D,378,1800,False,False,False,fcn_mix_weight/dc_224/2126.jpg,00378-1800-01_6823B45D
2128.jpg,00781-5191-01_CD20E6B7,781,5191,False,True,False,fcn_mix_weight/dc_224/2128.jpg,00781-5191-01_CD20E6B7
2132.jpg,68180-0501-01_08240460,68180,501,False,True,False,fcn_mix_weight/dc_224/2132.jpg,68180-0501-01_08240460
2133.jpg,00093-0011-98_2829944C,93,11,False,False,False,fcn_mix_weight/dc_224/2133.jpg,00093-0011-98_2829944C
2137.jpg,00555-0832-02_CE2F676B,555,832,False,False,False,fcn_mix_weight/dc_224/2137.jpg,00555-0832-02_CE2F676B
2144.jpg,00172-4364-60_C527E2FF,172,4364,False,True,False,fcn_mix_weight/dc_224/2144.jpg,00172-4364-60_C527E2FF
2149.jpg,00378-1813-01_4823A43D,378,1813,False,True,False,fcn_mix_weight/dc_224/2149.jpg,00378-1813-01_4823A43D
2150.jpg,00378-1819-01_3F239FBC,378,1819,False,False,False,fcn_mix_weight/dc_224/2150.jpg,00378-1819-01_3F239FBC
2154.jpg,50111-0469-01_46302371,50111,469,False,False,False,fcn_mix_weight/dc_224/2154.jpg,50111-0469-01_46302371
2159.jpg,00078-0359-34_EC15765B,78,359,False,True,False,fcn_mix_weight/dc_224/2159.jpg,00078-0359-34_EC15765B
2164.jpg,00093-0011-98_2829944C,93,11,False,True,False,fcn_mix_weight/dc_224/2164.jpg,00093-0011-98_2829944C
2169.jpg,00378-1125-01_7E203F41,378,1125,False,False,False,fcn_mix_weight/dc_224/2169.jpg,00378-1125-01_7E203F41
2174.jpg,50111-0648-01_6E303721,50111,648,False,True,False,fcn_mix_weight/dc_224/2174.jpg,50111-0648-01_6E303721
2176.jpg,12496-1283-02_281D940C,12496,1283,False,False,False,fcn_mix_weight/dc_224/2176.jpg,12496-1283-02_281D940C
2177.jpg,00378-0183-01_95204A82,378,183,False,True,False,fcn_mix_weight/dc_224/2177.jpg,00378-0183-01_95204A82
2185.jpg,00093-7366-56_B12FD8DE,93,7366,False,True,False,fcn_mix_weight/dc_224/2185.jpg,00093-7366-56_B12FD8DE
2187.jpg,00093-7116-98_6F2BB79D,93,7116,False,True,False,fcn_mix_weight/dc_224/2187.jpg,00093-7116-98_6F2BB79D
2201.jpg,00093-1003-01_B326D9D6,93,1003,False,False,False,fcn_mix_weight/dc_224/2201.jpg,00093-1003-01_B326D9D6
2207.jpg,00781-5187-01_34239A1C,781,5187,False,True,False,fcn_mix_weight/dc_224/2207.jpg,00781-5187-01_34239A1C
2209.jpg,00173-0949-55_3219995C,173,949,False,False,False,fcn_mix_weight/dc_224/2209.jpg,00173-0949-55_3219995C
2212.jpg,00093-7114-98_8A2BC51E,93,7114,False,True,False,fcn_mix_weight/dc_224/2212.jpg,00093-7114-98_8A2BC51E
2227.jpg,00093-7243-06_7B293DD9,93,7243,False,False,False,fcn_mix_weight/dc_224/2227.jpg,00093-7243-06_7B293DD9
2243.jpg,00093-7156-56_DF27EF8F,93,7156,False,False,False,fcn_mix_weight/dc_224/2243.jpg,00093-7156-56_DF27EF8F
2245.jpg,00378-0183-01_95204A82,378,183,False,False,False,fcn_mix_weight/dc_224/2245.jpg,00378-0183-01_95204A82
2246.jpg,00093-7220-06_692934D9,93,7220,False,False,False,fcn_mix_weight/dc_224/2246.jpg,00093-7220-06_692934D9
2247.jpg,65862-0064-01_252392CC,65862,64,False,False,False,fcn_mix_weight/dc_224/2247.jpg,65862-0064-01_252392CC
2251.jpg,00378-1800-01_6823B45D,378,1800,False,True,False,fcn_mix_weight/dc_224/2251.jpg,00378-1800-01_6823B45D
2256.jpg,50458-0579-30_8F1DC7FE,50458,579,False,False,False,fcn_mix_weight/dc_224/2256.jpg,50458-0579-30_8F1DC7FE
2262.jpg,00093-7243-06_7B293DD9,93,7243,False,True,False,fcn_mix_weight/dc_224/2262.jpg,00093-7243-06_7B293DD9
2270.jpg,00172-5411-46_552DAA8D,172,5411,False,True,False,fcn_mix_weight/dc_224/2270.jpg,00172-5411-46_552DAA8D
2288.jpg,00172-2907-60_AA26D556,172,2907,False,True,False,fcn_mix_weight/dc_224/2288.jpg,00172-2907-60_AA26D556
2291.jpg,00093-0576-06_DB23EDBF,93,576,False,True,False,fcn_mix_weight/dc_224/2291.jpg,00093-0576-06_DB23EDBF
2297.jpg,00172-5412-79_862DC31E,172,5412,False,True,False,fcn_mix_weight/dc_224/2297.jpg,00172-5412-79_862DC31E
23.jpg,00093-7370-01_F026F807,93,7370,False,True,False,fcn_mix_weight/dc_224/23.jpg,00093-7370-01_F026F807
230.jpg,00093-0017-01_6629B33D,93,17,False,False,False,fcn_mix_weight/dc_224/230.jpg,00093-0017-01_6629B33D
2311.jpg,00603-2545-21_F223797B,603,2545,False,False,False,fcn_mix_weight/dc_224/2311.jpg,00603-2545-21_F223797B
2322.jpg,59762-2003-01_EC1DF61F,59762,2003,False,True,False,fcn_mix_weight/dc_224/2322.jpg,59762-2003-01_EC1DF61F
2325.jpg,59762-5011-01_1D230EC8,59762,5011,False,True,False,fcn_mix_weight/dc_224/2325.jpg,59762-5011-01_1D230EC8
2335.jpg,00093-8036-01_C2266173,93,8036,False,True,False,fcn_mix_weight/dc_224/2335.jpg,00093-8036-01_C2266173
2340.jpg,00093-7256-01_6C2F3619,93,7256,False,False,False,fcn_mix_weight/dc_224/2340.jpg,00093-7256-01_6C2F3619
2349.jpg,53489-0139-01_B0205832,53489,139,False,False,False,fcn_mix_weight/dc_224/2349.jpg,53489-0139-01_B0205832
235.jpg,00093-2932-01_DA296D4B,93,2932,False,False,False,fcn_mix_weight/dc_224/235.jpg,00093-2932-01_DA296D4B
2352.jpg,00143-9919-01_02230118,143,9919,False,False,False,fcn_mix_weight/dc_224/2352.jpg,00143-9919-01_02230118
2361.jpg,00555-0485-27_0D2B86DC,555,485,False,False,False,fcn_mix_weight/dc_224/2361.jpg,00555-0485-27_0D2B86DC
2378.jpg,00172-4357-49_622DB11D,172,4357,False,False,False,fcn_mix_weight/dc_224/2378.jpg,00172-4357-49_622DB11D
2380.jpg,66213-0421-10_0815840C,66213,421,False,True,False,fcn_mix_weight/dc_224/2380.jpg,66213-0421-10_0815840C
2396.jpg,00093-7304-65_712F3889,93,7304,False,True,False,fcn_mix_weight/dc_224/2396.jpg,00093-7304-65_712F3889
2397.jpg,00378-1800-01_6823B45D,378,1800,False,True,False,fcn_mix_weight/dc_224/2397.jpg,00378-1800-01_6823B45D
2401.jpg,00093-0308-01_342B1A18,93,308,False,False,False,fcn_mix_weight/dc_224/2401.jpg,00093-0308-01_342B1A18
2415.jpg,00006-0112-54_131609E0,6,112,False,False,False,fcn_mix_weight/dc_224/2415.jpg,00006-0112-54_131609E0
2418.jpg,00093-5769-56_F227F97F,93,5769,False,False,False,fcn_mix_weight/dc_224/2418.jpg,00093-5769-56_F227F97F
2422.jpg,00093-7258-56_28301410,93,7258,False,True,False,fcn_mix_weight/dc_224/2422.jpg,00093-7258-56_28301410
2428.jpg,00093-7114-98_8A2BC51E,93,7114,False,False,False,fcn_mix_weight/dc_224/2428.jpg,00093-7114-98_8A2BC51E
2439.jpg,00555-0997-02_BC2F5E6A,555,997,False,False,False,fcn_mix_weight/dc_224/2439.jpg,00555-0997-02_BC2F5E6A
2444.jpg,00781-1966-01_B5265AE2,781,1966,False,True,False,fcn_mix_weight/dc_224/2444.jpg,00781-1966-01_B5265AE2
2457.jpg,00172-2907-60_AA26D556,172,2907,False,True,False,fcn_mix_weight/dc_224/2457.jpg,00172-2907-60_AA26D556
2464.jpg,00555-0861-02_482F2419,555,861,False,True,False,fcn_mix_weight/dc_224/2464.jpg,00555-0861-02_482F2419
2467.jpg,00093-0308-01_342B1A18,93,308,False,True,False,fcn_mix_weight/dc_224/2467.jpg,00093-0308-01_342B1A18
2476.jpg,00093-0852-53_2C241600,93,852,False,False,False,fcn_mix_weight/dc_224/2476.jpg,00093-0852-53_2C241600
2478.jpg,66213-0421-10_0815840C,66213,421,False,True,False,fcn_mix_weight/dc_224/2478.jpg,66213-0421-10_0815840C
2481.jpg,00093-4030-01_20271038,93,4030,False,True,False,fcn_mix_weight/dc_224/2481.jpg,00093-4030-01_20271038
2482.jpg,50111-0309-01_8629434A,50111,309,False,False,False,fcn_mix_weight/dc_224/2482.jpg,50111-0309-01_8629434A
2488.jpg,62037-0999-10_C71D63AB,62037,999,False,False,False,fcn_mix_weight/dc_224/2488.jpg,62037-0999-10_C71D63AB
249.jpg,64764-0918-30_351D9A9C,64764,918,False,False,False,fcn_mix_weight/dc_224/249.jpg,64764-0918-30_351D9A9C
2496.jpg,00603-2545-21_F223797B,603,2545,False,True,False,fcn_mix_weight/dc_224/2496.jpg,00603-2545-21_F223797B
25.jpg,00093-7243-06_7B293DD9,93,7243,False,True,False,fcn_mix_weight/dc_224/25.jpg,00093-7243-06_7B293DD9
2508.jpg,51285-0092-87_C33061E3,51285,92,False,True,False,fcn_mix_weight/dc_224/2508.jpg,51285-0092-87_C33061E3
2511.jpg,63459-0404-30_A72D538A,63459,404,False,False,False,fcn_mix_weight/dc_224/2511.jpg,63459-0404-30_A72D538A
2515.jpg,00093-7239-98_A71DD3FE,93,7239,False,True,False,fcn_mix_weight/dc_224/2515.jpg,00093-7239-98_A71DD3FE
2516.jpg,00093-3196-53_C52DE2FF,93,3196,False,True,False,fcn_mix_weight/dc_224/2516.jpg,00093-3196-53_C52DE2FF
2527.jpg,00093-7464-56_132809F0,93,7464,False,False,False,fcn_mix_weight/dc_224/2527.jpg,00093-7464-56_132809F0
2540.jpg,51248-0151-03_5A1DAD5D,51248,151,False,False,False,fcn_mix_weight/dc_224/2540.jpg,51248-0151-03_5A1DAD5D
2544.jpg,00143-9919-01_02230118,143,9919,False,True,False,fcn_mix_weight/dc_224/2544.jpg,00143-9919-01_02230118
2550.jpg,00555-0969-02_0C300600,555,969,False,False,False,fcn_mix_weight/dc_224/2550.jpg,00555-0969-02_0C300600
2556.jpg,00093-4339-01_B82DDC0E,93,4339,False,False,False,fcn_mix_weight/dc_224/2556.jpg,00093-4339-01_B82DDC0E
2561.jpg,00093-5769-56_F227F97F,93,5769,False,False,False,fcn_mix_weight/dc_224/2561.jpg,00093-5769-56_F227F97F
2565.jpg,54092-0189-81_381B9C6C,54092,189,False,False,False,fcn_mix_weight/dc_224/2565.jpg,54092-0189-81_381B9C6C
2570.jpg,00074-3040-11_DB1D6DFB,74,3040,False,True,False,fcn_mix_weight/dc_224/2570.jpg,00074-3040-11_DB1D6DFB
2582.jpg,00555-0733-02_3B2F1D88,555,733,False,False,False,fcn_mix_weight/dc_224/2582.jpg,00555-0733-02_3B2F1D88
2586.jpg,50111-0468-01_39301CE0,50111,468,False,True,False,fcn_mix_weight/dc_224/2586.jpg,50111-0468-01_39301CE0
2594.jpg,50111-0468-01_39301CE0,50111,468,False,True,False,fcn_mix_weight/dc_224/2594.jpg,50111-0468-01_39301CE0
2609.jpg,00093-1015-01_A929D4FE,93,1015,False,True,False,fcn_mix_weight/dc_224/2609.jpg,00093-1015-01_A929D4FE
2614.jpg,00093-7114-98_8A2BC51E,93,7114,False,True,False,fcn_mix_weight/dc_224/2614.jpg,00093-7114-98_8A2BC51E
2639.jpg,65862-0156-30_1E238F6C,65862,156,False,False,False,fcn_mix_weight/dc_224/2639.jpg,65862-0156-30_1E238F6C
264.jpg,00781-5191-01_CD20E6B7,781,5191,False,False,False,fcn_mix_weight/dc_224/264.jpg,00781-5191-01_CD20E6B7
2646.jpg,50111-0326-01_9C2F4E4A,50111,326,False,True,False,fcn_mix_weight/dc_224/2646.jpg,50111-0326-01_9C2F4E4A
2661.jpg,63459-0404-30_A72D538A,63459,404,False,True,False,fcn_mix_weight/dc_224/2661.jpg,63459-0404-30_A72D538A
2667.jpg,00172-5033-60_BD2D5E9A,172,5033,False,True,False,fcn_mix_weight/dc_224/2667.jpg,00172-5033-60_BD2D5E9A
2668.jpg,50111-0397-01_30269804,50111,397,False,True,False,fcn_mix_weight/dc_224/2668.jpg,50111-0397-01_30269804
2673.jpg,00093-0017-01_6629B33D,93,17,False,True,False,fcn_mix_weight/dc_224/2673.jpg,00093-0017-01_6629B33D
2696.jpg,00054-4728-25_8723C3EE,54,4728,False,True,False,fcn_mix_weight/dc_224/2696.jpg,00054-4728-25_8723C3EE
2699.jpg,00555-0835-02_98214C5A,555,835,False,True,False,fcn_mix_weight/dc_224/2699.jpg,00555-0835-02_98214C5A
2708.jpg,00093-7220-06_692934D9,93,7220,False,True,False,fcn_mix_weight/dc_224/2708.jpg,00093-7220-06_692934D9
271.jpg,51672-4030-01_D12668F3,51672,4030,False,False,False,fcn_mix_weight/dc_224/271.jpg,51672-4030-01_D12668F3
2717.jpg,00093-7239-98_A71DD3FE,93,7239,False,True,False,fcn_mix_weight/dc_224/2717.jpg,00093-7239-98_A71DD3FE
2727.jpg,00093-4237-01_A323D19E,93,4237,False,True,False,fcn_mix_weight/dc_224/2727.jpg,00093-4237-01_A323D19E
2744.jpg,00378-2675-01_E52372EB,378,2675,False,True,False,fcn_mix_weight/dc_224/2744.jpg,00378-2675-01_E52372EB
2751.jpg,00093-5455-28_822DC10E,93,5455,False,True,False,fcn_mix_weight/dc_224/2751.jpg,00093-5455-28_822DC10E
2759.jpg,59762-5024-01_4D26A6A5,59762,5024,False,True,False,fcn_mix_weight/dc_224/2759.jpg,59762-5024-01_4D26A6A5
2760.jpg,00172-5413-46_5E2DAF0D,172,5413,False,False,False,fcn_mix_weight/dc_224/2760.jpg,00172-5413-46_5E2DAF0D
2761.jpg,55111-0198-30_E022F067,55111,198,False,False,False,fcn_mix_weight/dc_224/2761.jpg,55111-0198-30_E022F067
2764.jpg,00173-0933-08_2E1D970C,173,933,False,True,False,fcn_mix_weight/dc_224/2764.jpg,00173-0933-08_2E1D970C
2773.jpg,50111-0468-01_39301CE0,50111,468,False,True,False,fcn_mix_weight/dc_224/2773.jpg,50111-0468-01_39301CE0
2788.jpg,00093-7370-01_F026F807,93,7370,False,False,False,fcn_mix_weight/dc_224/2788.jpg,00093-7370-01_F026F807
2792.jpg,00172-6359-60_CB2D658B,172,6359,False,False,False,fcn_mix_weight/dc_224/2792.jpg,00172-6359-60_CB2D658B
2794.jpg,00093-7425-56_D727EBFF,93,7425,False,True,False,fcn_mix_weight/dc_224/2794.jpg,00093-7425-56_D727EBFF
2804.jpg,00555-0733-02_3B2F1D88,555,733,False,False,False,fcn_mix_weight/dc_224/2804.jpg,00555-0733-02_3B2F1D88
2806.jpg,00172-5033-60_BD2D5E9A,172,5033,False,True,False,fcn_mix_weight/dc_224/2806.jpg,00172-5033-60_BD2D5E9A
2817.jpg,00555-0059-02_A62DD30E,555,59,False,True,False,fcn_mix_weight/dc_224/2817.jpg,00555-0059-02_A62DD30E
2822.jpg,00093-7256-01_6C2F3619,93,7256,False,True,False,fcn_mix_weight/dc_224/2822.jpg,00093-7256-01_6C2F3619
2834.jpg,50111-0326-01_9C2F4E4A,50111,326,False,False,False,fcn_mix_weight/dc_224/2834.jpg,50111-0326-01_9C2F4E4A
2837.jpg,55111-0343-30_4826A465,55111,343,False,True,False,fcn_mix_weight/dc_224/2837.jpg,55111-0343-30_4826A465
2852.jpg,00093-0948-01_272B1388,93,948,False,True,False,fcn_mix_weight/dc_224/2852.jpg,00093-0948-01_272B1388
2858.jpg,00093-4030-01_20271038,93,4030,False,True,False,fcn_mix_weight/dc_224/2858.jpg,00093-4030-01_20271038
2861.jpg,00093-0812-01_2D2316D8,93,812,False,False,False,fcn_mix_weight/dc_224/2861.jpg,00093-0812-01_2D2316D8
2864.jpg,00173-0933-08_2E1D970C,173,933,False,True,False,fcn_mix_weight/dc_224/2864.jpg,00173-0933-08_2E1D970C
2865.jpg,67877-0147-01_D61DEB0F,67877,147,False,True,False,fcn_mix_weight/dc_224/2865.jpg,67877-0147-01_D61DEB0F
2869.jpg,00228-2551-06_6A233509,228,2551,False,False,False,fcn_mix_weight/dc_224/2869.jpg,00228-2551-06_6A233509
287.jpg,00172-4285-60_672DB38D,172,4285,False,False,False,fcn_mix_weight/dc_224/287.jpg,00172-4285-60_672DB38D
2871.jpg,62037-0577-01_10210878,62037,577,False,True,False,fcn_mix_weight/dc_224/2871.jpg,62037-0577-01_10210878
2873.jpg,51285-0092-87_C33061E3,51285,92,False,False,False,fcn_mix_weight/dc_224/2873.jpg,51285-0092-87_C33061E3
2880.jpg,66213-0421-10_0815840C,66213,421,False,True,False,fcn_mix_weight/dc_224/2880.jpg,66213-0421-10_0815840C
2884.jpg,51285-0063-90_732D39A9,51285,63,False,False,False,fcn_mix_weight/dc_224/2884.jpg,51285-0063-90_732D39A9
2885.jpg,00054-4728-25_8723C3EE,54,4728,False,False,False,fcn_mix_weight/dc_224/2885.jpg,00054-4728-25_8723C3EE
2888.jpg,50111-0647-01_893044A2,50111,647,False,True,False,fcn_mix_weight/dc_224/2888.jpg,50111-0647-01_893044A2
2904.jpg,47335-0580-81_7212B945,47335,580,False,False,False,fcn_mix_weight/dc_224/2904.jpg,47335-0580-81_7212B945
2907.jpg,00093-8940-01_FB267DF3,93,8940,False,True,False,fcn_mix_weight/dc_224/2907.jpg,00093-8940-01_FB267DF3
2915.jpg,00093-1052-01_AE29D76E,93,1052,False,False,False,fcn_mix_weight/dc_224/2915.jpg,00093-1052-01_AE29D76E
2918.jpg,65862-0064-01_252392CC,65862,64,False,True,False,fcn_mix_weight/dc_224/2918.jpg,65862-0064-01_252392CC
2938.jpg,00093-0926-06_9826CC56,93,926,False,True,False,fcn_mix_weight/dc_224/2938.jpg,00093-0926-06_9826CC56
2955.jpg,51285-0063-90_732D39A9,51285,63,False,False,False,fcn_mix_weight/dc_224/2955.jpg,51285-0063-90_732D39A9
2967.jpg,51285-0082-97_E92F74EB,51285,82,False,False,False,fcn_mix_weight/dc_224/2967.jpg,51285-0082-97_E92F74EB
2968.jpg,53489-0139-01_B0205832,53489,139,False,False,False,fcn_mix_weight/dc_224/2968.jpg,53489-0139-01_B0205832
2969.jpg,00093-3196-53_C52DE2FF,93,3196,False,False,False,fcn_mix_weight/dc_224/2969.jpg,00093-3196-53_C52DE2FF
2976.jpg,51285-0082-97_E92F74EB,51285,82,False,True,False,fcn_mix_weight/dc_224/2976.jpg,51285-0082-97_E92F74EB
2980.jpg,00093-7425-56_D727EBFF,93,7425,False,False,False,fcn_mix_weight/dc_224/2980.jpg,00093-7425-56_D727EBFF
2983.jpg,00071-1015-68_5215A92D,71,1015,False,False,False,fcn_mix_weight/dc_224/2983.jpg,00071-1015-68_5215A92D
2986.jpg,59762-5011-01_1D230EC8,59762,5011,False,False,False,fcn_mix_weight/dc_224/2986.jpg,59762-5011-01_1D230EC8
2987.jpg,00186-0520-60_C41DE20F,186,520,False,False,False,fcn_mix_weight/dc_224/2987.jpg,00186-0520-60_C41DE20F
2989.jpg,00093-4237-01_A323D19E,93,4237,False,True,False,fcn_mix_weight/dc_224/2989.jpg,00093-4237-01_A323D19E
301.jpg,00093-3123-01_EB26F597,93,3123,False,False,False,fcn_mix_weight/dc_224/301.jpg,00093-3123-01_EB26F597
3021.jpg,00093-1025-06_8A29C56E,93,1025,False,False,False,fcn_mix_weight/dc_224/3021.jpg,00093-1025-06_8A29C56E
3030.jpg,50111-0469-01_46302371,50111,469,False,False,False,fcn_mix_weight/dc_224/3030.jpg,50111-0469-01_46302371
3048.jpg,00378-7002-93_42242111,378,7002,False,False,False,fcn_mix_weight/dc_224/3048.jpg,00378-7002-93_42242111
3050.jpg,00378-1819-01_3F239FBC,378,1819,False,False,False,fcn_mix_weight/dc_224/3050.jpg,00378-1819-01_3F239FBC
3056.jpg,00093-7239-98_A71DD3FE,93,7239,False,False,False,fcn_mix_weight/dc_224/3056.jpg,00093-7239-98_A71DD3FE
3063.jpg,59762-5024-01_4D26A6A5,59762,5024,False,True,False,fcn_mix_weight/dc_224/3063.jpg,59762-5024-01_4D26A6A5
3064.jpg,00093-2080-01_D326E9C7,93,2080,False,True,False,fcn_mix_weight/dc_224/3064.jpg,00093-2080-01_D326E9C7
3071.jpg,00093-4030-01_20271038,93,4030,False,False,False,fcn_mix_weight/dc_224/3071.jpg,00093-4030-01_20271038
3077.jpg,00172-4285-60_672DB38D,172,4285,False,True,False,fcn_mix_weight/dc_224/3077.jpg,00172-4285-60_672DB38D
3088.jpg,00186-5040-31_FE1D7F6B,186,5040,False,False,False,fcn_mix_weight/dc_224/3088.jpg,00186-5040-31_FE1D7F6B
3108.jpg,00781-1966-01_B5265AE2,781,1966,False,True,False,fcn_mix_weight/dc_224/3108.jpg,00781-1966-01_B5265AE2
3111.jpg,50111-0901-01_8B3245D2,50111,901,False,False,False,fcn_mix_weight/dc_224/3111.jpg,50111-0901-01_8B3245D2
3121.jpg,00378-2180-01_8F23479A,378,2180,False,True,False,fcn_mix_weight/dc_224/3121.jpg,00378-2180-01_8F23479A
3137.jpg,59762-5011-01_1D230EC8,59762,5011,False,False,False,fcn_mix_weight/dc_224/3137.jpg,59762-5011-01_1D230EC8
3153.jpg,00603-3741-21_DD22EEE7,603,3741,False,False,False,fcn_mix_weight/dc_224/3153.jpg,00603-3741-21_DD22EEE7
3159.jpg,00093-7366-56_B12FD8DE,93,7366,False,True,False,fcn_mix_weight/dc_224/3159.jpg,00093-7366-56_B12FD8DE
3161.jpg,54092-0189-81_381B9C6C,54092,189,False,False,False,fcn_mix_weight/dc_224/3161.jpg,54092-0189-81_381B9C6C
3163.jpg,00172-2907-60_AA26D556,172,2907,False,True,False,fcn_mix_weight/dc_224/3163.jpg,00172-2907-60_AA26D556
3165.jpg,59762-5011-01_1D230EC8,59762,5011,False,True,False,fcn_mix_weight/dc_224/3165.jpg,59762-5011-01_1D230EC8
3167.jpg,00093-7382-01_64293269,93,7382,False,False,False,fcn_mix_weight/dc_224/3167.jpg,00093-7382-01_64293269
3169.jpg,63459-0404-30_A72D538A,63459,404,False,False,False,fcn_mix_weight/dc_224/3169.jpg,63459-0404-30_A72D538A
3188.jpg,00555-0967-02_58302C71,555,967,False,False,False,fcn_mix_weight/dc_224/3188.jpg,00555-0967-02_58302C71
3194.jpg,00093-5290-56_21281080,93,5290,False,False,False,fcn_mix_weight/dc_224/3194.jpg,00093-5290-56_21281080
3202.jpg,00006-0749-54_821DC16E,6,749,False,True,False,fcn_mix_weight/dc_224/3202.jpg,00006-0749-54_821DC16E
3204.jpg,00378-2073-01_C523E2AF,378,2073,False,True,False,fcn_mix_weight/dc_224/3204.jpg,00378-2073-01_C523E2AF
3221.jpg,00591-5052-01_BD215E8A,591,5052,False,False,False,fcn_mix_weight/dc_224/3221.jpg,00591-5052-01_BD215E8A
3226.jpg,00093-0576-06_DB23EDBF,93,576,False,True,False,fcn_mix_weight/dc_224/3226.jpg,00093-0576-06_DB23EDBF
3228.jpg,59762-4960-01_74213A59,59762,4960,False,False,False,fcn_mix_weight/dc_224/3228.jpg,59762-4960-01_74213A59
3230.jpg,65597-0118-30_071D83EC,65597,118,False,True,False,fcn_mix_weight/dc_224/3230.jpg,65597-0118-30_071D83EC
3243.jpg,00093-7116-98_6F2BB79D,93,7116,False,False,False,fcn_mix_weight/dc_224/3243.jpg,00093-7116-98_6F2BB79D
3247.jpg,00093-1003-01_B326D9D6,93,1003,False,True,False,fcn_mix_weight/dc_224/3247.jpg,00093-1003-01_B326D9D6
3250.jpg,00172-6359-60_CB2D658B,172,6359,False,False,False,fcn_mix_weight/dc_224/3250.jpg,00172-6359-60_CB2D658B
3252.jpg,50111-0326-01_9C2F4E4A,50111,326,False,True,False,fcn_mix_weight/dc_224/3252.jpg,50111-0326-01_9C2F4E4A
3257.jpg,00093-7114-98_8A2BC51E,93,7114,False,False,False,fcn_mix_weight/dc_224/3257.jpg,00093-7114-98_8A2BC51E
328.jpg,47335-0580-81_7212B945,47335,580,False,True,False,fcn_mix_weight/dc_224/328.jpg,47335-0580-81_7212B945
3281.jpg,00093-0711-01_7E2B3F69,93,711,False,False,False,fcn_mix_weight/dc_224/3281.jpg,00093-0711-01_7E2B3F69
3286.jpg,00002-3251-30_451E2281,2,3251,False,False,False,fcn_mix_weight/dc_224/3286.jpg,00002-3251-30_451E2281
3293.jpg,00093-0711-01_7E2B3F69,93,711,False,True,False,fcn_mix_weight/dc_224/3293.jpg,00093-0711-01_7E2B3F69
3307.jpg,00093-5141-56_172D0B88,93,5141,False,False,False,fcn_mix_weight/dc_224/3307.jpg,00093-5141-56_172D0B88
3308.jpg,00093-7382-01_64293269,93,7382,False,False,False,fcn_mix_weight/dc_224/3308.jpg,00093-7382-01_64293269
3310.jpg,00093-7227-72_CC306663,93,7227,False,False,False,fcn_mix_weight/dc_224/3310.jpg,00093-7227-72_CC306663
3314.jpg,00555-0835-02_98214C5A,555,835,False,False,False,fcn_mix_weight/dc_224/3314.jpg,00555-0835-02_98214C5A
3315.jpg,00143-9919-01_02230118,143,9919,False,True,False,fcn_mix_weight/dc_224/3315.jpg,00143-9919-01_02230118
3317.jpg,00172-2083-60_6426B215,172,2083,False,True,False,fcn_mix_weight/dc_224/3317.jpg,00172-2083-60_6426B215
3322.jpg,00093-0852-53_2C241600,93,852,False,True,False,fcn_mix_weight/dc_224/3322.jpg,00093-0852-53_2C241600
3330.jpg,00555-0861-02_482F2419,555,861,False,True,False,fcn_mix_weight/dc_224/3330.jpg,00555-0861-02_482F2419
3335.jpg,00093-0308-01_342B1A18,93,308,False,True,False,fcn_mix_weight/dc_224/3335.jpg,00093-0308-01_342B1A18
3347.jpg,00093-0926-06_9826CC56,93,926,False,True,False,fcn_mix_weight/dc_224/3347.jpg,00093-0926-06_9826CC56
3358.jpg,00555-9012-58_7A2FBD4D,555,9012,False,True,False,fcn_mix_weight/dc_224/3358.jpg,00555-9012-58_7A2FBD4D
3364.jpg,53489-0531-01_CD22E6D7,53489,531,False,True,False,fcn_mix_weight/dc_224/3364.jpg,53489-0531-01_CD22E6D7
3367.jpg,00093-5117-98_522D2929,93,5117,False,False,False,fcn_mix_weight/dc_224/3367.jpg,00093-5117-98_522D2929
3402.jpg,00093-0154-01_6F29B7BD,93,154,False,False,False,fcn_mix_weight/dc_224/3402.jpg,00093-0154-01_6F29B7BD
3404.jpg,66213-0421-10_0815840C,66213,421,False,True,False,fcn_mix_weight/dc_224/3404.jpg,66213-0421-10_0815840C
341.jpg,00555-1021-01_D52B6AEB,555,1021,False,True,False,fcn_mix_weight/dc_224/341.jpg,00555-1021-01_D52B6AEB
3410.jpg,00093-5117-98_522D2929,93,5117,False,True,False,fcn_mix_weight/dc_224/3410.jpg,00093-5117-98_522D2929
3411.jpg,13811-0583-30_911DC8BE,13811,583,False,False,False,fcn_mix_weight/dc_224/3411.jpg,13811-0583-30_911DC8BE
3412.jpg,00555-0861-02_482F2419,555,861,False,False,False,fcn_mix_weight/dc_224/3412.jpg,00555-0861-02_482F2419
3421.jpg,50111-0308-01_1D268ED4,50111,308,False,True,False,fcn_mix_weight/dc_224/3421.jpg,50111-0308-01_1D268ED4
3427.jpg,00023-9350-07_D4196A7B,23,9350,False,True,False,fcn_mix_weight/dc_224/3427.jpg,00023-9350-07_D4196A7B
3429.jpg,00074-3290-13_EC1D766B,74,3290,False,False,False,fcn_mix_weight/dc_224/3429.jpg,00074-3290-13_EC1D766B
343.jpg,50111-0397-01_30269804,50111,397,False,True,False,fcn_mix_weight/dc_224/343.jpg,50111-0397-01_30269804
